rgb_frame,thermal_frame,rgb_box_index,thermal_box_index,rgb_center_x_norm,rgb_center_y_norm,thermal_center_x_norm,thermal_center_y_norm,center_displacement_norm,width_difference_norm,height_difference_norm,class_id
197,198,0,0,0.480034,0.391423,0.444041,0.349655,0.055136756097906255,0.005468000000000001,0.0055559999999999984,0
197,198,1,1,0.522383,0.304338,0.516797,0.260417,0.044274796860064754,0.004687,0.009721999999999995,0
197,198,2,2,0.549629,0.325734,0.561328,0.281944,0.04532582818879325,0.0023440000000000006,0.004167000000000004,0
197,198,3,3,0.588888,0.404872,0.621094,0.372222,0.045861192047307334,0.014844000000000001,0.0,0
198,199,0,0,0.478846,0.413607,0.4484,0.37709,0.047544192126904423,0.005468000000000001,0.0055559999999999984,0
198,199,1,1,0.524579,0.325405,0.519141,0.288889,0.03691869580578382,0.006250000000000002,0.011110999999999996,0
198,199,2,2,0.550393,0.347524,0.563672,0.310417,0.03941143603067514,0.003906999999999999,0.0055559999999999984,0
198,199,3,3,0.588307,0.427927,0.626172,0.401389,0.04623876803073363,0.0046879999999999995,0.0027770000000000017,0
199,200,0,0,0.48154,0.448142,0.450386,0.437933,0.03278407230653325,0.005468000000000001,0.0055559999999999984,0
199,200,1,1,0.5262,0.361271,0.521484,0.338194,0.023553950517906784,0.006250000000000002,0.006943999999999999,0
199,200,2,2,0.552912,0.382556,0.570703,0.361111,0.027864093489650795,0.007032000000000002,0.009723000000000002,0
199,200,3,3,0.592654,0.46425,0.631641,0.459028,0.03933516814505818,0.00625,0.0013880000000000003,0
200,201,0,1,0.483594,0.611806,0.532812,0.615972,0.04939399842086074,0.007812999999999999,0.0055559999999999984,0
200,201,1,2,0.530078,0.519444,0.58125,0.639583,0.13058312641761952,0.0023440000000000006,0.0013890000000000013,0
200,201,3,3,0.598828,0.624306,0.644922,0.736111,0.12093392766713558,0.007813000000000002,0.0013890000000000013,0
201,202,0,0,0.538281,0.850694,0.545703,0.963194,0.11274456121693857,0.007030999999999999,0.0027780000000000027,0
201,202,1,1,0.486328,0.963889,0.597656,0.98125,0.11267354571948109,0.000781999999999998,0.020833000000000004,0
205,206,0,0,0.578125,0.977778,0.60625,0.963889,0.031367498242607726,0.0031249999999999993,0.0,0
206,207,0,2,0.541016,0.961806,0.556641,0.902778,0.061060997445177796,0.004688000000000001,0.006943999999999999,0
206,207,1,0,0.5875,0.830556,0.621484,0.753472,0.08424283537488508,0.005468000000000001,0.015278,0
206,207,2,1,0.620313,0.859722,0.673437,0.780556,0.09533842316715747,0.0031260000000000003,0.008333,0
206,207,3,3,0.678125,0.979861,0.760547,0.904861,0.11143781263108134,0.011718,0.011111000000000003,0
207,208,0,3,0.596484,0.596528,0.633594,0.661111,0.07448567640157405,0.003907000000000001,0.004167000000000004,0
207,208,1,0,0.633594,0.603472,0.652344,0.491667,0.11336631124368472,0.0031249999999999993,0.006943999999999999,0
207,208,2,2,0.70625,0.690278,0.822656,0.56875,0.16828372357420665,0.009375000000000001,0.0013890000000000013,0
208,209,0,0,0.625781,0.477778,0.686328,0.424306,0.08077867288461725,0.010156000000000002,0.006945,0
208,209,1,1,0.660156,0.4625,0.742578,0.398611,0.10428418099117431,0.007030999999999999,0.0027770000000000017,0
208,209,2,3,0.74375,0.49375,0.716016,0.585417,0.09577063038844419,0.0039059999999999997,0.008333999999999994,0
209,210,0,0,0.635938,0.4,0.691406,0.332639,0.08725940261656617,0.017187,0.0013890000000000013,0
209,210,1,1,0.666406,0.359028,0.733203,0.284028,0.10043325748475951,0.011718999999999997,0.0027780000000000027,0
209,210,2,3,0.755859,0.3375,0.766797,0.471528,0.13447358338350324,0.015625,0.020832999999999997,0
210,211,0,0,0.61875,0.314583,0.644922,0.238889,0.08009091846145854,0.016407,0.006945,0
210,211,1,1,0.640234,0.255556,0.671484,0.165972,0.09487810893983922,0.006250000000000002,0.0041670000000000006,0
210,211,2,3,0.713672,0.177778,0.770703,0.079167,0.11391516265186126,0.007811999999999996,0.016666,0
210,211,3,2,0.680078,0.408333,0.757031,0.329167,0.11040389379455785,0.002343999999999999,0.0027780000000000027,0
211,212,0,0,0.575391,0.243056,0.582422,0.180556,0.06289423630985592,0.014061999999999998,0.013888999999999999,0
211,212,1,1,0.582812,0.175,0.593359,0.107639,0.06818169497746443,0.011718000000000003,0.015278,0
211,212,2,2,0.637891,0.054861,0.708984,0.222222,0.1818348673109753,0.0,0.0013890000000000013,0
212,213,0,0,0.567187,0.232639,0.58125,0.172917,0.06135540117218699,0.007813,0.0055559999999999984,0
212,213,1,1,0.573047,0.165972,0.589453,0.097917,0.07000457028651774,0.009375000000000001,0.0027779999999999958,0
212,213,3,2,0.647656,0.265972,0.708594,0.220139,0.07625027037984843,0.004688000000000001,0.0,0
213,214,0,0,0.565496,0.225925,0.579687,0.172222,0.05554634722463754,0.010937000000000002,0.0013890000000000013,0
213,214,1,1,0.569788,0.158786,0.5875,0.097222,0.06406122883616894,0.0039059999999999997,0.0013890000000000013,0
213,214,3,2,0.647704,0.262102,0.705078,0.218056,0.07233136243705081,0.008594000000000001,0.0013890000000000013,0
214,215,0,1,0.570318,0.175576,0.589063,0.178472,0.018967388881973194,0.006250000000000002,0.011111000000000003,0
214,215,1,2,0.564294,0.243331,0.579297,0.252083,0.017369154066908376,0.009375000000000001,0.0027780000000000027,0
214,215,2,0,0.622683,0.051942,0.663672,0.059722,0.04172081639901123,0.0039059999999999997,0.016667,0
214,215,3,3,0.644286,0.286398,0.707422,0.293056,0.06348608871241003,0.0023440000000000023,0.009722000000000001,0
215,216,0,1,0.564062,0.440972,0.592578,0.424306,0.03302904497559692,0.0007810000000000004,0.0,0
215,216,1,2,0.569141,0.375,0.663672,0.302778,0.11896271367533613,0.014062000000000002,0.0027769999999999948,0
215,216,3,0,0.645703,0.482639,0.583203,0.494444,0.06360509433213664,0.0078119999999999995,0.0013890000000000013,0
216,217,0,1,0.566406,0.684722,0.596875,0.675694,0.03177836913688312,0.006249999999999999,0.004165999999999996,0
216,217,1,2,0.570312,0.618056,0.667188,0.553472,0.11643046178728315,0.006250000000000002,0.006943999999999999,0
216,217,3,0,0.651953,0.726389,0.588672,0.745833,0.06620086175420985,0.0078119999999999995,0.0055549999999999974,0
217,218,0,0,0.569141,0.852083,0.591016,0.867361,0.026682070927872135,0.006249999999999999,0.0027779999999999958,0
217,218,1,1,0.573828,0.779167,0.598828,0.790278,0.027357893212014713,0.0,0.0,0
217,218,2,2,0.619922,0.665278,0.670313,0.664583,0.05039579254263204,0.002342999999999998,0.004165999999999996,0
217,218,3,3,0.660156,0.8875,0.721484,0.90625,0.06413022753741023,0.002343999999999999,0.009722000000000001,0
218,219,0,0,0.573555,0.858483,0.594141,0.866667,0.022153131877908353,0.006249999999999999,0.0013890000000000013,0
218,219,1,1,0.578034,0.791471,0.6,0.793056,0.022023110157286977,0.003907000000000001,0.0027780000000000027,0
218,219,2,2,0.618805,0.66541,0.671875,0.664583,0.05307644325875646,0.002342999999999998,0.0013889999999999944,0
218,219,3,3,0.661352,0.906955,0.721875,0.907639,0.06052686498572348,0.0015629999999999984,0.0013890000000000013,0
219,220,0,0,0.574147,0.844352,0.594141,0.845139,0.02000948287687622,0.010936999999999995,0.0,0
219,220,1,1,0.577563,0.772108,0.600781,0.769444,0.02337033204727734,0.0007810000000000004,0.0,0
219,220,2,2,0.620704,0.656822,0.673047,0.638889,0.05532975815960151,0.0,0.0055549999999999974,0
219,220,3,3,0.659081,0.885222,0.723047,0.879167,0.06425194301342174,0.005468999999999998,0.008333,0
220,221,0,0,0.572734,0.834087,0.59375,0.839583,0.021722759309074916,0.007030999999999999,0.0055559999999999984,0
220,221,1,1,0.578904,0.762008,0.601172,0.768056,0.023074707538775052,0.004688000000000001,0.0,0
220,221,2,2,0.618864,0.646411,0.673437,0.636806,0.05541180699092927,0.000780999999999997,0.004165999999999996,0
220,221,3,3,0.659918,0.880838,0.723828,0.879167,0.0639318413703219,0.008593999999999997,0.008333,0
221,222,0,0,0.573421,0.83241,0.596484,0.840278,0.024368163513075875,0.009374999999999998,0.004165999999999996,0
221,222,1,1,0.57949,0.760272,0.603906,0.76875,0.025846035285900366,0.0007810000000000004,0.004167000000000004,0
221,222,2,2,0.619342,0.644667,0.675,0.6375,0.05611754496590181,0.0039059999999999997,0.0027769999999999948,0
221,222,3,3,0.660521,0.879207,0.725391,0.879861,0.06487329663274402,0.005468999999999998,0.009722000000000001,0
222,223,0,0,0.572947,0.832523,0.596484,0.840278,0.024781654383838073,0.009374999999999998,0.004165999999999996,0
222,223,1,1,0.578962,0.760216,0.603906,0.76875,0.026363465098503357,0.0007810000000000004,0.004167000000000004,0
222,223,2,2,0.618887,0.644552,0.675,0.6375,0.056554393931860056,0.0039059999999999997,0.0027769999999999948,0
222,223,3,3,0.660095,0.879091,0.725391,0.879861,0.06530053993651203,0.005468999999999998,0.009722000000000001,0
223,224,0,0,0.572565,0.833823,0.596484,0.840278,0.024774696486536442,0.009374999999999998,0.004165999999999996,0
223,224,1,1,0.578516,0.761472,0.603906,0.76875,0.026412523241826052,0.0007810000000000004,0.004167000000000004,0
223,224,2,2,0.618433,0.64578,0.675,0.6375,0.05716978125723419,0.0039059999999999997,0.0027769999999999948,0
223,224,3,3,0.659691,0.880128,0.725391,0.879861,0.06570054253200652,0.005468999999999998,0.009722000000000001,0
224,225,0,0,0.557422,0.818056,0.56875,0.826389,0.014062804592256862,0.003907000000000001,0.0,0
224,225,1,1,0.558594,0.749306,0.570703,0.752778,0.012596930776978876,0.0007810000000000004,0.0013890000000000013,0
224,225,2,2,0.596094,0.632639,0.629687,0.620833,0.03560718024500113,0.007813,0.012500000000000004,0
224,225,3,3,0.644922,0.848611,0.700391,0.853472,0.05568158835737356,0.0031249999999999993,0.004166000000000003,0
225,226,0,2,0.547656,0.81875,0.557813,0.822917,0.010978548993377937,0.0078119999999999995,0.008333999999999994,0
225,226,1,1,0.545703,0.745833,0.55625,0.75,0.01134033059482834,0.007030999999999999,0.005556000000000005,0
225,226,2,0,0.581641,0.613889,0.610937,0.613889,0.02929599999999999,0.007030999999999999,0.013888999999999999,0
225,226,3,3,0.635156,0.833333,0.688281,0.840278,0.05357703472571058,0.0125,0.005556000000000005,0
226,227,0,1,0.547913,0.820396,0.555859,0.825,0.00918344880750144,0.005468000000000001,0.006945,0
226,227,1,0,0.54592,0.749134,0.553906,0.754167,0.009439665513141947,0.005468000000000001,0.0,0
226,227,2,2,0.580717,0.621634,0.611328,0.611806,0.03215000629859966,0.009375000000000001,0.018054999999999995,0
226,227,3,3,0.633086,0.835454,0.688672,0.839583,0.05573914277238205,0.010156000000000002,0.006943999999999999,0
227,228,0,2,0.547399,0.822035,0.557813,0.825,0.010827863177931309,0.0031249999999999993,0.0013889999999999944,0
227,228,1,1,0.545093,0.750805,0.554688,0.754861,0.010417061053867293,0.007030999999999999,0.004167000000000004,0
227,228,2,0,0.579864,0.623272,0.610937,0.613194,0.03266645700102775,0.008594000000000001,0.012499999999999997,0
227,228,3,3,0.632369,0.836705,0.688281,0.840278,0.05602604816511698,0.0125,0.0027780000000000027,0
228,229,0,2,0.546608,0.823365,0.555859,0.824306,0.00929873550543299,0.0007810000000000004,0.008333999999999994,0
228,229,1,1,0.544247,0.751983,0.555078,0.752083,0.010831461628053637,0.006250000000000002,0.0013890000000000013,0
228,229,2,0,0.578838,0.624557,0.610156,0.613889,0.033085092534251806,0.010156000000000002,0.011110999999999996,0
228,229,3,3,0.631584,0.838107,0.6875,0.842361,0.05607758529038136,0.0125,0.0013890000000000013,0
229,230,0,2,0.545202,0.824625,0.555859,0.824306,0.010661773304661877,0.0007810000000000004,0.008333999999999994,0
229,230,1,1,0.542561,0.753168,0.555078,0.752083,0.012563937042185464,0.006250000000000002,0.0013890000000000013,0
229,230,2,0,0.577201,0.625418,0.610156,0.613889,0.03491346253238147,0.010156000000000002,0.011110999999999996,0
229,230,3,3,0.629935,0.83925,0.6875,0.842361,0.05764900299224608,0.0125,0.0013890000000000013,0
230,231,0,2,0.544768,0.81715,0.551953,0.825694,0.011163519203190359,0.0007810000000000004,0.008333999999999994,0
230,231,1,1,0.543107,0.755232,0.551953,0.754861,0.00885377642591004,0.006250000000000002,0.0013890000000000013,0
230,231,2,0,0.58014,0.623237,0.610156,0.613889,0.031437960493645306,0.010156000000000002,0.011110999999999996,0
230,231,3,3,0.63525,0.836745,0.6875,0.842361,0.052550946290242984,0.0125,0.0013890000000000013,0
231,232,0,3,0.544764,0.817672,0.542969,0.830556,0.013008438837923639,0.0078119999999999995,0.004166000000000003,0
231,232,1,1,0.543206,0.755938,0.551953,0.754861,0.008813054975432813,0.006250000000000002,0.0013890000000000013,0
231,232,2,0,0.580061,0.623844,0.610156,0.613889,0.03169875470740133,0.010156000000000002,0.011110999999999996,0
231,232,3,2,0.63533,0.837421,0.6875,0.842361,0.05240336344167239,0.0125,0.0013890000000000013,0
232,233,0,3,0.535459,0.82212,0.535547,0.827083,0.004963780111971168,0.019531,0.008333999999999994,0
232,233,1,1,0.543337,0.756194,0.551953,0.754861,0.008718505892640163,0.006250000000000002,0.0013890000000000013,0
232,233,2,0,0.57933,0.618497,0.610156,0.613889,0.031168508786915048,0.010156000000000002,0.011110999999999996,0
232,233,3,2,0.6354,0.837801,0.689062,0.842361,0.05385539753822265,0.0125,0.0013890000000000013,0
233,234,0,3,0.529928,0.82361,0.526172,0.834028,0.01107439659755784,0.019531,0.008333999999999994,0
233,234,1,1,0.548845,0.752037,0.551953,0.754861,0.004199361856282485,0.006250000000000002,0.0013890000000000013,0
233,234,2,0,0.581829,0.613204,0.610156,0.613889,0.02833528108207151,0.010156000000000002,0.011110999999999996,0
233,234,3,2,0.636697,0.83806,0.689062,0.842361,0.052541334452029284,0.0125,0.0013890000000000013,0
234,235,0,3,0.526754,0.828596,0.521484,0.841667,0.01409340061872937,0.002342999999999998,0.0013880000000000003,0
234,235,1,1,0.548963,0.753287,0.561328,0.75625,0.012715053833940356,0.006250000000000002,0.0013890000000000013,0
234,235,2,0,0.58199,0.619103,0.61875,0.613889,0.037127932826916184,0.010156000000000002,0.011110999999999996,0
234,235,3,2,0.637805,0.834293,0.689062,0.842361,0.05188807833211788,0.0125,0.0013890000000000013,0
235,236,0,3,0.527239,0.829955,0.518359,0.845833,0.018192451291675852,0.002342999999999998,0.0013880000000000003,0
235,236,1,1,0.55387,0.752745,0.565234,0.75625,0.01189224625543891,0.006250000000000002,0.0013890000000000013,0
235,236,2,0,0.588557,0.623707,0.61875,0.613889,0.03174917909174978,0.010156000000000002,0.011110999999999996,0
235,236,3,2,0.640154,0.840991,0.694531,0.847917,0.054816307838087754,0.0125,0.0013890000000000013,0
236,237,0,3,0.519925,0.827534,0.511328,0.843056,0.01774375645121406,0.002342999999999998,0.0013880000000000003,0
236,237,1,1,0.553539,0.753385,0.565234,0.75625,0.012040816002248364,0.006250000000000002,0.0013890000000000013,0
236,237,2,0,0.588203,0.624012,0.622656,0.615278,0.03554281875428562,0.010156000000000002,0.011110999999999996,0
236,237,3,2,0.639958,0.84127,0.695312,0.845139,0.05548904826179668,0.0125,0.0013890000000000013,0
237,238,0,3,0.514456,0.827453,0.497266,0.836111,0.019247261207766736,0.002342999999999998,0.0013880000000000003,0
237,238,1,1,0.553435,0.75417,0.565234,0.75625,0.01198093489674324,0.006250000000000002,0.0013890000000000013,0
237,238,2,0,0.588078,0.624601,0.622656,0.615278,0.035812796777129806,0.010156000000000002,0.011110999999999996,0
237,238,3,2,0.639668,0.84214,0.695312,0.845139,0.05572475874330909,0.0125,0.0013890000000000013,0
238,239,0,3,0.504212,0.826153,0.485547,0.831944,0.019542720025625897,0.014843000000000002,0.004166999999999997,0
238,239,1,1,0.55318,0.755935,0.565234,0.75625,0.012058115151216636,0.006250000000000002,0.0013890000000000013,0
238,239,2,0,0.587754,0.626727,0.622656,0.615278,0.03673185545272659,0.010156000000000002,0.011110999999999996,0
238,239,3,2,0.639436,0.843731,0.695312,0.845139,0.05589373703734618,0.0125,0.0013890000000000013,0
239,240,0,3,0.49221,0.82287,0.466797,0.830556,0.026549861864047387,0.011718,0.004166999999999997,0
239,240,1,0,0.551353,0.749573,0.562109,0.754861,0.011985594686956477,0.010936999999999999,0.0013890000000000013,0
239,240,2,1,0.587895,0.628646,0.621875,0.616667,0.0360296661239041,0.005468000000000001,0.008333,0
239,240,3,2,0.639781,0.845673,0.694531,0.84375,0.054783760632143505,0.007813,0.004165999999999996,0
240,241,0,3,0.477886,0.818539,0.447266,0.829167,0.0324120160434367,0.011718,0.004166999999999997,0
240,241,1,0,0.550965,0.75201,0.562109,0.754861,0.011502909936185659,0.010936999999999999,0.0013890000000000013,0
240,241,2,1,0.585328,0.626915,0.621875,0.616667,0.037956616195335434,0.005468000000000001,0.008333,0
240,241,3,2,0.640585,0.840811,0.696094,0.849306,0.0561552678383783,0.007813,0.004165999999999996,0
241,242,0,3,0.469546,0.817585,0.429297,0.826389,0.041200636123729976,0.011718,0.004166999999999997,0
241,242,1,0,0.55053,0.755038,0.562109,0.754861,0.011580352758012172,0.010936999999999999,0.0013890000000000013,0
241,242,2,1,0.584711,0.629736,0.61875,0.615278,0.036982256353554226,0.005468000000000001,0.008333,0
241,242,3,2,0.640017,0.843781,0.696094,0.849306,0.05634851864956172,0.007813,0.004165999999999996,0
242,243,0,3,0.456042,0.811483,0.409766,0.820139,0.04707859929946938,0.011718,0.008333,0
242,243,1,0,0.550326,0.756951,0.562109,0.754861,0.011966920614761336,0.010936999999999999,0.0013890000000000013,0
242,243,2,1,0.585366,0.627639,0.61875,0.615278,0.03559895752687144,0.005468000000000001,0.008333,0
242,243,3,2,0.640701,0.839145,0.696094,0.849306,0.05631722977917151,0.007813,0.004165999999999996,0
243,244,0,3,0.444511,0.797242,0.390234,0.800694,0.054386662271185535,0.011718,0.008333,0
243,244,1,0,0.548778,0.752227,0.562109,0.754861,0.013588727571042097,0.010936999999999999,0.0013890000000000013,0
243,244,2,1,0.587669,0.624132,0.61875,0.615278,0.03231751656609774,0.005468000000000001,0.008333,0
243,244,3,2,0.640755,0.840862,0.696094,0.849306,0.055979514619189076,0.007813,0.004165999999999996,0
244,245,0,0,0.549326,0.754187,0.562109,0.754861,0.012800756422961874,0.010936999999999999,0.0013890000000000013,0
244,245,1,1,0.587864,0.625823,0.61875,0.615278,0.032636513615887326,0.005468000000000001,0.008333,0
244,245,2,2,0.641134,0.8426,0.696094,0.849306,0.055367608183847,0.007813,0.004165999999999996,0
244,245,3,3,0.433984,0.789583,0.366797,0.792361,0.0672444068529123,0.006249999999999999,0.0027779999999999958,0
245,246,0,0,0.549853,0.754685,0.562109,0.754861,0.01225726364242845,0.010936999999999999,0.0013890000000000013,0
245,246,1,1,0.588382,0.626513,0.61875,0.615278,0.03237963324375376,0.005468000000000001,0.008333,0
245,246,2,2,0.641841,0.84312,0.696094,0.849306,0.05460452916196604,0.007813,0.004165999999999996,0
245,246,3,3,0.411881,0.772216,0.337109,0.774306,0.07480120376036739,0.006249999999999999,0.0027779999999999958,0
246,247,0,0,0.550262,0.755792,0.562109,0.754861,0.011883525150391976,0.010936999999999999,0.0013890000000000013,0
246,247,1,1,0.588782,0.627372,0.622656,0.6125,0.03699492208398333,0.005468000000000001,0.008333,0
246,247,2,2,0.642271,0.843936,0.696094,0.849306,0.05409022304446521,0.007813,0.004165999999999996,0
246,247,3,3,0.393446,0.766546,0.307031,0.765972,0.0864169063378226,0.017969,0.005555000000000004,0
247,248,0,0,0.551003,0.757384,0.562109,0.754861,0.011388975590455824,0.010936999999999999,0.0013890000000000013,0
247,248,1,1,0.58935,0.62925,0.622656,0.6125,0.03728072070118809,0.005468000000000001,0.008333,0
247,248,2,2,0.642925,0.84591,0.696094,0.849306,0.05327734393717466,0.007813,0.004165999999999996,0
247,248,3,3,0.369148,0.757366,0.271875,0.757639,0.0972733830911622,0.017969,0.005555000000000004,0
248,249,0,0,0.551238,0.758785,0.562109,0.754861,0.01155752642220642,0.010936999999999999,0.0013890000000000013,0
248,249,1,1,0.589682,0.630199,0.622656,0.6125,0.037423779565939,0.005468000000000001,0.008333,0
248,249,2,2,0.643335,0.846999,0.696094,0.849306,0.052809415164343565,0.007813,0.004165999999999996,0
248,249,3,3,0.342865,0.752007,0.23125,0.752083,0.1116150258746554,0.017969,0.005555000000000004,0
249,250,0,0,0.551382,0.755428,0.562109,0.754861,0.010741974585708091,0.010936999999999999,0.0013890000000000013,0
249,250,1,1,0.590438,0.627001,0.622656,0.6125,0.035330985338651366,0.005468000000000001,0.008333,0
249,250,2,2,0.641293,0.8392,0.696094,0.849306,0.05572504676534601,0.007813,0.004165999999999996,0
249,250,3,3,0.322838,0.74892,0.197266,0.747222,0.1255834797574904,0.015625,0.004166999999999997,0
250,251,0,0,0.552096,0.757811,0.562109,0.754861,0.010438518525154747,0.010936999999999999,0.0013890000000000013,0
250,251,1,1,0.591119,0.629382,0.622656,0.6125,0.03577127748627383,0.005468000000000001,0.008333,0
250,251,2,2,0.6419,0.841681,0.699219,0.84375,0.057356329397896456,0.007813,0.004165999999999996,0
250,251,3,3,0.301071,0.73802,0.169922,0.736111,0.13116289293088956,0.015625,0.004166999999999997,0
251,252,0,0,0.552587,0.759505,0.562109,0.754861,0.010594112515921204,0.010936999999999999,0.0013890000000000013,0
251,252,1,3,0.588506,0.624052,0.619531,0.618056,0.03159909240785255,0.010156000000000002,0.0027769999999999948,0
251,252,2,1,0.64266,0.843183,0.699219,0.84375,0.056561841996172674,0.007813,0.004165999999999996,0
251,252,3,2,0.284078,0.727643,0.142578,0.718056,0.141824400471146,0.015625,0.004166999999999997,0
252,253,0,0,0.552791,0.761548,0.562109,0.754861,0.011469136541169907,0.010936999999999999,0.0013890000000000013,0
252,253,1,3,0.588597,0.625972,0.619531,0.618056,0.03193079097047237,0.010156000000000002,0.0027769999999999948,0
252,253,2,1,0.64256,0.845251,0.699219,0.84375,0.05667887862334612,0.007813,0.004165999999999996,0
252,253,3,2,0.264068,0.714685,0.120703,0.706944,0.14357383572921636,0.015625,0.004166999999999997,0
253,254,0,0,0.551264,0.7566,0.562109,0.754861,0.01098353977550043,0.010936999999999999,0.0013890000000000013,0
253,254,1,3,0.58857,0.628138,0.619531,0.618056,0.0325611769596862,0.010156000000000002,0.0027769999999999948,0
253,254,2,1,0.640997,0.837806,0.699219,0.84375,0.05852463088307349,0.007813,0.004165999999999996,0
253,254,3,2,0.253362,0.700704,0.101953,0.688889,0.151869284274339,0.015625,0.004166999999999997,0
254,255,0,0,0.551374,0.757176,0.562109,0.754861,0.010981778089180208,0.010936999999999999,0.0013890000000000013,0
254,255,1,3,0.588578,0.628938,0.619531,0.618056,0.032810152895102446,0.010156000000000002,0.0027769999999999948,0
254,255,2,1,0.640951,0.83843,0.699219,0.84375,0.0585103599715469,0.007813,0.004165999999999996,0
254,255,3,2,0.244125,0.695099,0.087891,0.683333,0.15667642296146542,0.015625,0.004166999999999997,0
255,256,0,0,0.551027,0.758673,0.562109,0.754861,0.011719303221608298,0.010936999999999999,0.0013890000000000013,0
255,256,1,3,0.588216,0.630169,0.619531,0.618056,0.033576092595774217,0.010156000000000002,0.0027769999999999948,0
255,256,2,1,0.640679,0.839568,0.699219,0.84375,0.05868918745390845,0.007813,0.004165999999999996,0
255,256,3,2,0.238433,0.681693,0.080078,0.676389,0.15844380215394988,0.015625,0.004166999999999997,0
256,257,0,0,0.549746,0.75924,0.562109,0.754861,0.013115617027040722,0.010936999999999999,0.0013890000000000013,0
256,257,1,3,0.586839,0.630738,0.619531,0.618056,0.035065652539201415,0.010156000000000002,0.0027769999999999948,0
256,257,2,1,0.639399,0.840109,0.699219,0.84375,0.05993070399219417,0.007813,0.004165999999999996,0
256,257,3,2,0.231458,0.681392,0.080078,0.676389,0.15146265021119895,0.015625,0.004166999999999997,0
257,258,0,0,0.549006,0.761183,0.562109,0.754861,0.014548412043931118,0.010936999999999999,0.0013890000000000013,0
257,258,1,3,0.586772,0.627214,0.619531,0.618056,0.03401501205350376,0.010156000000000002,0.0027769999999999948,0
257,258,2,1,0.63856,0.841778,0.699219,0.84375,0.06069104600350864,0.007813,0.004165999999999996,0
257,258,3,2,0.230544,0.683737,0.080078,0.676389,0.15064531277142346,0.015625,0.004166999999999997,0
258,259,0,0,0.550851,0.756972,0.562109,0.754861,0.011454208178656422,0.010936999999999999,0.0013890000000000013,0
258,259,1,3,0.586297,0.628387,0.619531,0.618056,0.03480270559884685,0.010156000000000002,0.0027769999999999948,0
258,259,2,1,0.638187,0.843141,0.699219,0.84375,0.061035038338646194,0.007813,0.004165999999999996,0
258,259,3,2,0.237095,0.67993,0.080078,0.676389,0.15705692270638694,0.015625,0.004166999999999997,0
259,260,0,0,0.550359,0.756699,0.562109,0.754861,0.011892886277098521,0.010936999999999999,0.0013890000000000013,0
259,260,1,3,0.585752,0.628313,0.619531,0.618056,0.03530193889859309,0.010156000000000002,0.0027769999999999948,0
259,260,2,1,0.6377,0.842798,0.699219,0.84375,0.06152636560857466,0.007813,0.004165999999999996,0
259,260,3,2,0.236568,0.680032,0.080078,0.676389,0.15653239776161357,0.015625,0.004166999999999997,0
260,261,0,0,0.549549,0.757394,0.562109,0.754861,0.012812872004355637,0.010936999999999999,0.0013890000000000013,0
260,261,1,3,0.584987,0.628958,0.619531,0.618056,0.03622349430963281,0.010156000000000002,0.0027769999999999948,0
260,261,2,1,0.637059,0.843556,0.699219,0.84375,0.062160302734140534,0.007813,0.004165999999999996,0
260,261,3,2,0.235718,0.681093,0.080078,0.676389,0.15571106966429843,0.015625,0.004166999999999997,0
261,262,0,0,0.548932,0.758886,0.562109,0.754861,0.01377802431410249,0.010936999999999999,0.0013890000000000013,0
261,262,1,3,0.584236,0.63031,0.619531,0.618056,0.03736171223324762,0.010156000000000002,0.0027769999999999948,0
261,262,2,1,0.63645,0.844711,0.699219,0.84375,0.0627763560745605,0.007813,0.004165999999999996,0
261,262,3,2,0.235048,0.682951,0.080078,0.676389,0.1551088673931958,0.015625,0.004166999999999997,0
262,263,0,0,0.55382,0.747812,0.562109,0.754861,0.010880989017547965,0.010936999999999999,0.0013890000000000013,0
262,263,1,3,0.586101,0.61622,0.619531,0.618056,0.033480379269058544,0.010156000000000002,0.0027769999999999948,0
262,263,2,1,0.640665,0.834863,0.699219,0.84375,0.05922456994356311,0.007813,0.004165999999999996,0
262,263,3,2,0.234475,0.684776,0.091797,0.688889,0.14273727072142017,0.015625,0.004166999999999997,0
263,264,0,0,0.552871,0.748232,0.562109,0.754861,0.01137032475349756,0.010936999999999999,0.0013890000000000013,0
263,264,1,3,0.584996,0.61675,0.619531,0.618056,0.03455968548757362,0.010156000000000002,0.0027769999999999948,0
263,264,2,1,0.639636,0.835219,0.699219,0.84375,0.06019062925406251,0.007813,0.004165999999999996,0
263,264,3,2,0.233208,0.685634,0.091797,0.688889,0.1414484568526642,0.015625,0.004166999999999997,0
